NUM_MNHN;ZAC.PRESENTATION;CONTINENT;PAYSETIKET;REGIONPROVINCE;DEPARTEMENT;COMMUNE;LOCALITE;LOCALITETIKET;HABITAT;LONGITUDE;LATITUDE;LONGITUDEDEC;LATITUDEDEC;PRECISION;ALTITUDE;ALTITUDERMQ;ORIGINRMQ;COORDONNEES;ORIGINEPK;PAYSFK;DATECRE;USERCRE;DATEMAJ;USERMAJ
2004-276;Mo démonté;;;;;;;;;;;;;;;;;;;;;;2010-09-27T15:57:34+02:00;ZAC
2004-277;Mo démonté;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
2004-400;P+Sq;;;;;;;;;;;;;;;;;;;;;;2010-09-27T15:57:34+02:00;ZAC
2004-403;P+Sq;;;;;;;;;;;;;;;;;;;;;;2010-09-27T15:57:34+02:00;ZAC
2005-252;Sq;;;;;;;;;;;;;;;;;;;;;;2010-09-27T15:57:34+02:00;ZAC
2005-254;Sq;;;;;;;;;;;;;;;;;;;;;;2010-09-27T15:57:34+02:00;ZAC
2005-255;C+Sq;;;;;;;;;;;;;;;;;;;;;;2010-09-27T15:57:34+02:00;ZAC
2005-333;Mo démonté;Afrique;;;;;;;;;;;;;;;;;;254;;;2012-08-21T13:48:22+02:00;CALLOU;|
 |
2005-816;Sq;;;;;;;;;;;;;;;;;;;;;;2010-09-27T15:57:34+02:00;ZAC
2006-113;P+Sq;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
2006-114;P+Sq;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
AC-1869-9;
AC-1871-388;Ci;Afrique;;;;;Imambobouze;;;0;0;;;;;;;;;254;;;2012-02-09T16:32:00+01:00;HENON;|
 |
AC-1874-9;
AC-1875-833;Ci;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-1877-128;
AC-1879-57;P+Sq
AC-1880-1918;
AC-1880-1958;
AC-1880-1989;
AC-1881-1230;Ci;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-1881-90;
AC-1883-1690;
AC-1883-264;
AC-1883-392;
AC-1887-295;
AC-1887-296;
AC-1887-435;
AC-1889-433;Ci;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-1894-436;
AC-1900-183;Sq
AC-1906-144;Sq;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-1907-1;
AC-1907-203;;Afrique;;;;;Tuléar (Baie St Augustin);;;0;0;;;;;;;;;254;;;2012-08-21T13:48:23+02:00;CALLOU;|
 |
AC-1907-326;
AC-1909-289;
AC-1911-136;
AC-1912-117;
AC-1913-201;
AC-1917-158;
AC-1918-9;
AC-1924-174;
AC-1924-181;;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-08-21T13:48:23+02:00;CALLOU;|
 |
AC-1926-145;
AC-1926-331;
AC-1926-333;;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-08-21T13:48:23+02:00;CALLOU;|
 |
AC-1928-110;
AC-1928-251;
AC-1929-109;
AC-1929-162;
AC-1929-441;
AC-1930-394;
AC-1931-466;
AC-1931-520;
AC-1931-639;
AC-1931-670;
AC-1931-725;
AC-1932-113;
AC-1932-284;C+Sq
AC-1932-461;
AC-1932-475;
AC-1932-584;
AC-1933-120;
AC-1933-499;
AC-1933-644;
AC-1939-330;
AC-1939-331;
AC-1939-332;
AC-1939-375;
AC-1939-398;
AC-1940-382;
AC-1941-351;
AC-1944-188;
AC-1950-236;;Afrique;;;;;d'Ankaramfantsika;;;0;0;;;;;;;;;254;;;2012-08-21T13:48:23+02:00;CALLOU;|
 |
AC-1950-237;;Afrique;;;;;Tsaramandroso;;;0;0;;;;;;;;;254;;;2012-08-21T13:48:23+02:00;CALLOU;|
 |
AC-1951-100;
AC-1951-205;
AC-1951-38;Mo démonté
AC-1952-79;
AC-1952-98;
AC-1959-217;
AC-1964-63;
AC-1995-280;P+C
AC-1997-14;Sq
AC-A10005;Sq;Afrique;;;;;;;;0;0;;;;;;;;;247;;;2012-02-06T13:35:18+01:00;HENON;|
 |
AC-A10595;
AC-A10598;
AC-A10609;
AC-A11319;Es;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-A11617;Sq;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-A11909;
AC-A13564;
AC-A2836;Mo démonté;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-A2837;Mo démonté;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-A2840;Sq;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-A2842;Mo démonté;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-A2844;P+Sq;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-A2845;P+C;Afrique;Région des Grands Lacs;;;;forêt de Bagamée, Togodo, 176 km N d'Arecho, Togo;;;0;0;;;;;;;;;;;;2012-02-02T10:16:55+01:00;HENON
AC-A2846;Mo démonté;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-A2847;Mo démonté;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-A2849;C
AC-A2853;Mo démonté;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-A2856;C;Afrique;;;;;;;;;;;;;;;localité indet : Madagascar;;;254;2012-08-21T13:50:41+02:00;CALLOU;2012-08-21T13:50:57+02:00;CALLOU;|
 |
AC-A3004;Ci;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-A3005;C;Afrique;Région des Grands Lacs;;;;forêt de Bagamée, Togodo, 176 km N d'Arecho, Togo;;;0;0;;;;;;;;;;;;2012-02-02T10:16:55+01:00;HENON
AC-A3006;C
AC-A3919;Ci;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-A3920;Mo démonté;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-A4966;
AC-A4980;
AC-A5028;
AC-A5032;
AC-A8122;
AC-A8126;
AC-A8128;
AC-I-318;Sq;Afrique;;;;;Ste Marie;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:44+01:00;HENON;|
 |
AC-I-322;Mo démonté;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
AC-I-323;Ci;Afrique;;;;;Ste Marie;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:44+01:00;HENON;|
 |
AC-I-328;Sq;Afrique;;;Mayotte;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:35+01:00;HENON;|
 |
AC-I-329;C
AC-I-333;Mo démonté;Afrique;;;;;;;;0;0;;;;;;;;;254;;;2012-02-06T13:38:03+01:00;HENON;|
 |
MO-1849-18;P+C;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
MO-1854-1261;Mo+C non extrait;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
MO-1859-388;Mo+C non extrait;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
MO-1860-105;Mo+C non extrait;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
MO-1861-597;Mo+C non extrait;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
MO-1863-579;Mo+C non extrait;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
MO-1867-587;Mo+C non extrait;Afrique;;;;;Morondava;Côte Sud-Ouest;;;;;;;;;;;;254;;;2012-08-21T13:48:20+02:00;CALLOU;|
 |
MO-1867-588;Mo+C non extrait;Afrique;;;;;;Côte Sud-Ouest;;;;;;;;;;;;254;;;2012-08-21T13:48:20+02:00;CALLOU;|
 |
MO-1867-590;Mo+C non extrait;Afrique;;;;;;Morondava;;;;;;;;;;;;254;;;2012-08-21T13:48:20+02:00;CALLOU;|
 |
MO-1867-593;Mo+C non extrait;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
MO-1867-600;Mo+C non extrait;Afrique;;;;;;Morondava;;;;;;;;;;;;254;;;2012-08-21T13:48:20+02:00;CALLOU;|
 |
MO-1867-601;Mo+C non extrait;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
MO-1867-602;Mo+C non extrait;Afrique;;;;;;Côte Est;;;;;;;;;;;;254;;;2012-08-21T13:48:16+02:00;CALLOU;|
 |
MO-1867-605;Mo+C non extrait;Afrique;;;;;;Côte Sud-Ouest;;;;;;;;;;;;254;;;2012-08-21T13:48:20+02:00;CALLOU;|
 |
MO-1868-1440;Mo+C non extrait;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
MO-1868-1441;Mo+C non extrait;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
MO-1869-193;Mo+C;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
MO-1869-196;Mo+C non extrait;Afrique;;;;;Mistinjo, forêts à l'est de Fianarantsoa;;;;;;;;;;;;;254;;;2011-07-06T15:11:24+02:00;KERNEUR;|
 |
